ma1,ma2,ma3,ma4,ma5,ma6
-0.21793777672924292,-0.07018884013705405,-0.1654053094340837,2.828371958319357e-06,0.2356380047999649,-0.2178628084195507
-0.20680286100173634,-0.06113910699478914,-0.17282600060660747,-7.599553301285681e-05,0.23405861853834406,-0.2069342075161338
-0.22090891078287062,-0.05384262273719133,-0.17681103162166414,-4.87823687354319e-05,0.230645013004863,-0.2208834803966776
-0.29811803647168367,-0.0719347726554017,-0.2316229934832871,2.2074990277166877e-06,0.30356773973411083,-0.29815661204796046
-0.2977732864306923,-0.057391583316470096,-0.24185286138412268,5.6700252447100715e-05,0.29935022986247933,-0.2977950091061361
-0.21525582100482749,-0.07575776685766049,-0.16725835145368118,8.080917319082864e-05,0.24290899879305994,-0.21515838016066244
-0.22098516594532203,-0.06030256699368452,-0.18028778504627718,3.653097797585354e-05,0.24046161966432142,-0.22097143776080747
-0.20603770376487285,-0.06382029379315658,-0.17219903798590297,3.7382738318108764e-06,0.2359544259997009,-0.20606084091370247
-0.36639599941502893,-0.07718810587316732,-0.31003509645289934,1.4231474180487677e-05,0.3873132328230941,-0.3664755122838798
-0.3004666145945377,-0.06396716354676119,-0.24390158056931707,3.8408424832147375e-05,0.30772825070376203,-0.30055297813305737
-0.21162455264328234,-0.07279444714755261,-0.1760184335321643,6.615288213849966e-07,0.24871077535710034,-0.21161639193296566
-0.2117378815543698,-0.07786674595130721,-0.1555748124871007,1.7793169094302678e-05,0.2334561237618735,-0.21177399163171984
-0.212291199418183,-0.05414748262881132,-0.18361365944559993,5.57319429488796e-05,0.23778741010853582,-0.2121314494557471
-0.20903785989508605,-0.05311051970699149,-0.17561063946770006,6.013544942918274e-05,0.22863385180739323,-0.20908924649837388
-0.20484439968987633,-0.06479707831699108,-0.1655863715130229,1.4230448466041071e-05,0.23038636509291974,-0.20473120972819375
-0.36200848788162787,-0.0916894658377666,-0.28750939872598735,3.370699164052363e-05,0.3793222097991136,-0.36212757510433374
-0.21939159466007765,-0.059150801507764486,-0.17007759461247507,-3.150189066996315e-05,0.2291969876751226,-0.2193285052788801
-0.21003237825675902,-0.0460648276204868,-0.18065120358086956,7.000460252204997e-05,0.2267808314623294,-0.21013304289124085
-0.3116686943541587,-0.06867801996636173,-0.21860129509474294,2.300218385557791e-06,0.2873980549003105,-0.31165427486409664
-0.20815682010674147,-0.05456922662771403,-0.1751029051179132,-5.9065952580453005e-05,0.22961861795039268,-0.20817196491892387
-0.19774158281677945,-0.0820713941009672,-0.17198272345964752,4.8349949249603774e-05,0.2540630036379129,-0.19778192651979992
-0.3661012871617004,-0.01886482670103029,-0.3655920687811832,-5.9688542957819644e-05,0.38448264549757627,-0.3660705973906768
-0.21770856475271616,-0.06341509192851062,-0.1667377146304765,-5.0683729550765545e-05,0.2301241343154693,-0.21771109287470136
-0.21359315655890077,-0.07929597990509638,-0.1636847975219116,-3.644827122741754e-05,0.24313118174856985,-0.2136361892530613
-0.21036182132513606,-0.05482612201586962,-0.17383244750301682,-4.449262498539759e-05,0.22871087078088273,-0.21035416820356767
-0.21653286214349532,-0.06522218734488193,-0.16171875796007593,4.762366734244235e-05,0.22699116765410407,-0.21643511616351546
-0.21225560572056504,-0.0814853979960572,-0.1596208684256481,-3.573507498137625e-05,0.24095356191104625,-0.21222948652813078
-0.21550717385557838,-0.040011252234364705,-0.20371583209091965,-8.669902393685601e-05,0.2437305522565862,-0.2155094443602797
-0.20887833016656884,-0.0605536193178502,-0.1704990396422705,-6.356840810440832e-05,0.23094775947999654,-0.2088581489905889
-0.22077099041285472,-0.05722659491672887,-0.17623799415879052,2.796193652502676e-06,0.23344327082545596,-0.220823542609086
-0.2137198166511623,-0.04171341148047934,-0.19384744387288344,6.370507180431002e-05,0.23562883175656701,-0.21375974098934142
-0.20719109565281474,-0.05747647128459328,-0.17234622338390893,-8.852405603209434e-05,0.22985939445638148,-0.2071394977301333
-0.20337014714139354,-0.06302621679625244,-0.1817790911366203,-5.097635855138947e-05,0.24474165287220034,-0.20338523246636334
-0.3941070480485132,0.03780299707621896,-0.3754007720449701,-8.254340839206855e-05,0.337702313799974,-0.39414221212798073
-0.21107126078245733,-0.05684537959733845,-0.17876757763347445,6.864845117910305e-05,0.23547344758403704,-0.21098260231579619
-0.2148044923838845,-0.05028047170039135,-0.19706951429081215,-5.944466489648563e-05,0.24740146967972534,-0.21486261335502643
-0.29713553916648955,-0.05576602464520446,-0.24145064263563024,5.2719140145806236e-05,0.2972092872164964,-0.29704077140133056
-0.21134690368078046,-0.07334003669835037,-0.17502548189873426,-3.4872715302383156e-06,0.24840245318479967,-0.21148335591518092
-0.20515390291500743,-0.07564827378141672,-0.16519477146284808,1.4690838790496956e-05,0.24099386030911796,-0.20514889999153474
-0.29927774160818255,-0.06034200407132226,-0.2434029046340208,-7.45964556728335e-05,0.3037325645482669,-0.2992109478214624
-0.21064042597471885,-0.04854681331738708,-0.18729187286615592,6.0548711403228966e-05,0.2358322228760752,-0.2106844115025162
-0.2063077923789205,-0.047523197788275316,-0.1845090181935919,1.589655268498009e-06,0.2321987000406134,-0.2062267807314282
-0.20504830931944196,-0.07200000118777182,-0.16076309679605644,-6.133102271802013e-05,0.23278843088836076,-0.205118576883184
-0.2247896122826842,-0.04737459412458058,-0.1891696425823673,-7.240315058897024e-05,0.23649547062036338,-0.22486364339072487
-0.2077733697333611,-0.04276194448707417,-0.1896808083852392,-4.804418387647669e-05,0.2324005820536679,-0.20762159389252202
-0.20784823323405627,-0.05521143182776796,-0.1770706034091046,2.009121725459229e-05,0.2324110006831318,-0.2078040815513204
-0.21234129954454445,-0.043689625111706674,-0.1866412439810036,7.023680783149534e-05,0.2302266367293606,-0.2123772427342921
-0.21703113521537631,-0.06442351094218439,-0.1642144919492224,-2.9497434134945636e-05,0.22874956718637007,-0.216963640117126
-0.20368021548294601,-0.06270012312907243,-0.1833245526978223,3.3455724214386476e-05,0.2461006810628166,-0.20369697593377384
-0.2235232807549528,-0.05588765222878972,-0.18328837837767364,2.270166320383565e-05,0.23921594982080477,-0.22358531671607634
-0.2072230892497113,-0.07305650965152237,-0.17367438319039255,5.820523502210939e-05,0.2467010669291888,-0.20718685004673454
-0.22485413106477722,-0.054067228766020575,-0.17756584909288378,-3.466041123472806e-05,0.23164198223933816,-0.22476516728566354
-0.2119136677799917,-0.03341674969574705,-0.21110936780984435,2.6778809054114607e-05,0.2446191565150613,-0.2120285190384412
-0.20740466513245517,-0.057163755871279545,-0.17443565752736537,2.659043969130242e-05,0.23170672066178497,-0.20745385117633772
-0.2998143587678992,-0.07086617935364038,-0.23665332999792166,3.6887126396245454e-05,0.30750674813050394,-0.2998011919487046
-0.29858900271799277,-0.08486853450381614,-0.22354812317286538,9.436371442987465e-05,0.3084173704635062,-0.2985654919775086
-0.22078343065030892,-0.05728836445990884,-0.18096882255811364,1.6836816064322515e-05,0.23825461428558992,-0.2207222293913087
-0.21244407511570282,-0.04446216235919766,-0.18907491172893165,3.0461857524145075e-05,0.23343910953714486,-0.21233278369316122
-0.21028512464467708,-0.04422105631512095,-0.20887228713856948,7.236769555653252e-05,0.25318701822998313,-0.2102687324339965
-0.301798324613894,-0.05256531072129477,-0.256506172313623,-6.348968978588388e-05,0.3091151969961871,-0.3017158740857582
-0.21139700612629986,-0.07376603588778462,-0.1758050153678694,2.5530288135306624e-05,0.24933858796021838,-0.21148535570147595
-0.33064274434980057,-0.08687180742728808,-0.18633301620170942,-1.2580616323042526e-05,0.2732043911478423,-0.3306353184682333
-0.2714381037182011,-0.07969348168589736,-0.23890456826170936,-4.3726428713616725e-06,0.3184509042962543,-0.2715167051720327
-0.20681262231797384,-0.07439462546205473,-0.1737699143161427,-2.5812393242294802e-05,0.24815314967081983,-0.20691181350367327
-0.20250188929488094,-0.067028492134791,-0.18108905099148553,7.924809186201512e-06,0.24813967685527752,-0.2025829211077277
-0.22022462219984418,-0.0582513038328549,-0.17944940956660013,7.102576624282945e-05,0.23771052727385814,-0.22022486216822892
-0.36199971287574256,-0.09686595952817423,-0.2832921034199821,3.4547086068444025e-05,0.3801963967477071,-0.3619873562707975
-0.21750253902451724,-0.05537799685195189,-0.18051841464720442,0.008043728205372276,0.23317608180022828,-0.21938751056293132
